time,station,tlmax,tlmin,tl_mittel,rf_mittel
2015-07-20T00:00+00:00,5925,34.7,22.6,28.7,51.0
2015-07-21T00:00+00:00,5925,35.4,22.5,29.0,43.0
2015-07-22T00:00+00:00,5925,37.8,25.1,31.5,37.0
2015-07-23T00:00+00:00,5925,34.2,26.9,30.6,51.0
2015-07-24T00:00+00:00,5925,34.6,22.6,28.6,46.0
2015-07-25T00:00+00:00,5925,32.0,24.1,28.1,50.0
2015-07-26T00:00+00:00,5925,27.4,17.3,22.4,42.0
2015-07-27T00:00+00:00,5925,25.5,17.6,21.6,68.0
2015-07-28T00:00+00:00,5925,26.5,16.5,21.5,50.0
2015-07-29T00:00+00:00,5925,24.3,15.3,19.8,75.0
2015-07-30T00:00+00:00,5925,25.5,16.5,21.0,50.0
2015-07-31T00:00+00:00,5925,26.0,18.8,22.4,36.0
2015-08-01T00:00+00:00,5925,28.8,16.2,22.5,39.0
2015-08-02T00:00+00:00,5925,25.6,19.0,22.3,73.0
2015-08-03T00:00+00:00,5925,29.4,18.9,24.2,59.0
2015-08-04T00:00+00:00,5925,33.3,20.5,26.9,53.0
2015-08-05T00:00+00:00,5925,33.4,23.9,28.7,42.0
2015-08-06T00:00+00:00,5925,35.3,22.7,29.0,41.0
2015-08-07T00:00+00:00,5925,36.7,23.5,30.1,40.0
2015-08-08T00:00+00:00,5925,37.2,25.0,31.1,38.0
2015-08-09T00:00+00:00,5925,36.8,23.9,30.4,32.0
2015-08-10T00:00+00:00,5925,35.6,23.2,29.4,31.0
2015-08-11T00:00+00:00,5925,36.3,22.9,29.6,28.0
2015-08-12T00:00+00:00,5925,36.9,23.4,30.2,31.0
2015-08-13T00:00+00:00,5925,36.4,24.9,30.7,36.0
2015-08-14T00:00+00:00,5925,36.2,24.0,30.1,37.0
2015-08-15T00:00+00:00,5925,32.6,24.6,28.6,46.0
2015-08-16T00:00+00:00,5925,30.6,21.3,26.0,60.0
2015-08-17T00:00+00:00,5925,24.6,18.5,21.6,73.0
2015-08-18T00:00+00:00,5925,21.1,16.8,19.0,69.0
2015-08-19T00:00+00:00,5925,19.6,16.0,17.8,75.0
2015-08-20T00:00+00:00,5925,20.4,15.1,17.8,74.0
2015-08-21T00:00+00:00,5925,24.1,17.5,20.8,57.0
2015-08-22T00:00+00:00,5925,24.8,16.8,20.8,49.0
2015-08-23T00:00+00:00,5925,24.3,15.1,19.7,64.0
2015-08-24T00:00+00:00,5925,29.8,17.0,23.4,54.0
2015-08-25T00:00+00:00,5925,25.4,17.5,21.5,54.0
2015-08-26T00:00+00:00,5925,26.7,14.7,20.7,42.0
2015-08-27T00:00+00:00,5925,30.7,16.7,23.7,59.0
2015-08-28T00:00+00:00,5925,31.5,18.7,25.1,59.0
2015-08-29T00:00+00:00,5925,33.3,21.6,27.5,49.0
2015-08-30T00:00+00:00,5925,36.4,21.2,28.8,43.0
2015-08-31T00:00+00:00,5925,35.7,21.3,28.5,41.0
2015-09-01T00:00+00:00,5925,34.2,21.1,27.7,45.0
2015-09-02T00:00+00:00,5925,30.4,17.1,23.8,66.0
2015-09-03T00:00+00:00,5925,23.0,15.5,19.3,60.0
2015-09-04T00:00+00:00,5925,23.4,15.8,19.6,56.0
2015-09-05T00:00+00:00,5925,21.5,13.8,17.7,76.0
2015-09-06T00:00+00:00,5925,17.5,13.1,15.3,55.0
2015-09-07T00:00+00:00,5925,16.7,12.8,14.8,58.0
2015-09-08T00:00+00:00,5925,19.5,12.0,15.8,50.0
2015-09-09T00:00+00:00,5925,16.9,12.1,14.5,68.0
2015-09-10T00:00+00:00,5925,20.0,12.0,16.0,58.0
2015-09-11T00:00+00:00,5925,19.8,13.9,16.9,76.0
2015-09-12T00:00+00:00,5925,24.9,13.4,19.2,66.0
2015-09-13T00:00+00:00,5925,24.9,13.8,19.4,61.0
2015-09-14T00:00+00:00,5925,22.8,17.4,20.1,63.0
2015-09-15T00:00+00:00,5925,21.6,15.7,18.7,70.0
2015-09-16T00:00+00:00,5925,28.8,15.4,22.1,59.0
2015-09-17T00:00+00:00,5925,34.5,16.9,25.7,51.0
2015-09-18T00:00+00:00,5925,28.4,18.0,23.2,51.0
2015-09-19T00:00+00:00,5925,22.6,16.1,19.4,56.0
2015-09-20T00:00+00:00,5925,20.6,15.8,18.2,57.0
2015-09-21T00:00+00:00,5925,19.5,11.6,15.6,56.0
2015-09-22T00:00+00:00,5925,23.2,10.1,16.7,52.0
2015-09-23T00:00+00:00,5925,18.5,12.2,15.4,75.0
2015-09-24T00:00+00:00,5925,15.3,11.8,13.6,69.0
2015-09-25T00:00+00:00,5925,15.4,13.2,14.3,80.0
2015-09-26T00:00+00:00,5925,16.9,13.5,15.2,61.0
2015-09-27T00:00+00:00,5925,16.9,12.7,14.8,54.0
2015-09-28T00:00+00:00,5925,17.6,12.3,15.0,47.0
2015-09-29T00:00+00:00,5925,16.8,10.4,13.6,55.0
2015-09-30T00:00+00:00,5925,14.7,9.7,12.2,56.0
2015-10-01T00:00+00:00,5925,17.2,8.8,13.0,57.0
2015-10-02T00:00+00:00,5925,19.8,7.6,13.7,59.0
2015-10-03T00:00+00:00,5925,21.8,11.5,16.7,62.0
2015-10-04T00:00+00:00,5925,18.4,12.3,15.4,80.0
2015-10-05T00:00+00:00,5925,20.9,13.7,17.3,68.0
2015-10-06T00:00+00:00,5925,18.8,11.7,15.3,82.0
2015-10-07T00:00+00:00,5925,16.8,14.1,15.5,93.0
2015-10-08T00:00+00:00,5925,15.7,13.6,14.7,89.0
2015-10-09T00:00+00:00,5925,16.2,13.3,14.8,84.0
2015-10-10T00:00+00:00,5925,13.5,8.3,10.9,82.0
2015-10-11T00:00+00:00,5925,9.2,5.5,7.4,59.0
2015-10-12T00:00+00:00,5925,8.8,3.9,6.4,62.0
2015-10-13T00:00+00:00,5925,8.1,2.3,5.2,82.0
2015-10-14T00:00+00:00,5925,10.2,7.8,9.0,88.0
2015-10-15T00:00+00:00,5925,12.5,8.6,10.6,93.0
2015-10-16T00:00+00:00,5925,12.7,8.9,10.8,82.0
2015-10-17T00:00+00:00,5925,12.8,7.2,10.0,64.0
2015-10-18T00:00+00:00,5925,10.6,6.5,8.6,88.0
2015-10-19T00:00+00:00,5925,10.1,8.0,9.1,84.0
2015-10-20T00:00+00:00,5925,11.5,8.2,9.9,76.0
2015-10-21T00:00+00:00,5925,11.9,8.6,10.3,78.0
2015-10-22T00:00+00:00,5925,12.5,9.3,10.9,66.0
2015-10-23T00:00+00:00,5925,15.1,10.0,12.6,75.0
2015-10-24T00:00+00:00,5925,15.3,5.9,10.6,80.0
2015-10-25T00:00+00:00,5925,14.0,6.8,10.4,83.0
2015-10-26T00:00+00:00,5925,14.1,9.2,11.7,77.0
2015-10-27T00:00+00:00,5925,14.5,9.6,12.1,71.0
2015-10-28T00:00+00:00,5925,11.8,8.7,10.3,82.0
2015-10-29T00:00+00:00,5925,11.7,9.2,10.5,83.0
2015-10-30T00:00+00:00,5925,13.7,9.2,11.5,78.0
2015-10-31T00:00+00:00,5925,15.0,5.4,10.2,73.0
2015-11-01T00:00+00:00,5925,13.9,8.3,11.1,41.0
2015-11-02T00:00+00:00,5925,13.1,4.0,8.6,58.0
2015-11-03T00:00+00:00,5925,11.2,2.8,7.0,71.0
2015-11-04T00:00+00:00,5925,9.5,4.3,6.9,78.0
2015-11-05T00:00+00:00,5925,15.9,3.2,9.6,75.0
2015-11-06T00:00+00:00,5925,13.7,4.4,9.1,78.0
2015-11-07T00:00+00:00,5925,16.5,8.9,12.7,79.0
2015-11-08T00:00+00:00,5925,20.9,15.0,18.0,70.0
2015-11-09T00:00+00:00,5925,19.0,10.3,14.7,75.0
2015-11-10T00:00+00:00,5925,19.1,16.5,17.8,48.0
2015-11-11T00:00+00:00,5925,19.0,16.3,17.7,62.0
2015-11-12T00:00+00:00,5925,16.7,11.7,14.2,68.0
2015-11-13T00:00+00:00,5925,13.4,6.3,9.9,74.0
2015-11-14T00:00+00:00,5925,14.0,10.9,12.5,58.0
2015-11-15T00:00+00:00,5925,15.4,9.3,12.4,75.0
2015-11-16T00:00+00:00,5925,17.9,13.1,15.5,51.0
2015-11-17T00:00+00:00,5925,18.0,11.3,14.7,51.0
2015-11-18T00:00+00:00,5925,20.0,15.2,17.6,48.0
2015-11-19T00:00+00:00,5925,18.3,13.6,16.0,47.0
2015-11-20T00:00+00:00,5925,18.8,8.7,13.8,83.0
2015-11-21T00:00+00:00,5925,9.9,5.8,7.9,73.0
2015-11-22T00:00+00:00,5925,6.0,3.9,5.0,73.0
2015-11-23T00:00+00:00,5925,6.5,1.7,4.1,60.0
2015-11-24T00:00+00:00,5925,5.6,0.3,3.0,65.0
2015-11-25T00:00+00:00,5925,4.4,-1.7,1.4,71.0
2015-11-26T00:00+00:00,5925,4.6,1.1,2.9,80.0
2015-11-27T00:00+00:00,5925,5.0,4.2,4.6,69.0
2015-11-28T00:00+00:00,5925,5.5,2.5,4.0,70.0
2015-11-29T00:00+00:00,5925,9.5,4.4,7.0,63.0
2015-11-30T00:00+00:00,5925,13.2,8.5,10.9,62.0
2015-12-01T00:00+00:00,5925,13.0,9.0,11.0,76.0
2015-12-02T00:00+00:00,5925,12.3,6.2,9.3,77.0
2015-12-03T00:00+00:00,5925,11.7,8.4,10.1,66.0
2015-12-04T00:00+00:00,5925,10.3,4.5,7.4,78.0
2015-12-05T00:00+00:00,5925,11.5,7.1,9.3,77.0
2015-12-06T00:00+00:00,5925,7.2,3.0,5.1,92.0
2015-12-07T00:00+00:00,5925,3.5,1.1,2.3,94.0
2015-12-08T00:00+00:00,5925,3.6,1.9,2.8,96.0
2015-12-09T00:00+00:00,5925,7.1,2.8,5.0,84.0
2015-12-10T00:00+00:00,5925,8.3,5.1,6.7,72.0
2015-12-11T00:00+00:00,5925,6.1,-0.9,2.6,84.0
2015-12-12T00:00+00:00,5925,10.9,0.4,5.7,65.0
2015-12-13T00:00+00:00,5925,11.0,2.2,6.6,67.0
2015-12-14T00:00+00:00,5925,8.8,4.7,6.8,71.0
2015-12-15T00:00+00:00,5925,5.7,3.7,4.7,84.0
2015-12-16T00:00+00:00,5925,5.6,3.5,4.6,89.0
2015-12-17T00:00+00:00,5925,5.0,3.8,4.4,92.0
2015-12-18T00:00+00:00,5925,4.7,3.1,3.9,95.0
2015-12-19T00:00+00:00,5925,5.9,3.1,4.5,94.0
2015-12-20T00:00+00:00,5925,5.4,4.3,4.9,91.0
2015-12-21T00:00+00:00,5925,5.2,3.4,4.3,87.0
2015-12-22T00:00+00:00,5925,15.2,3.7,9.5,58.0
2015-12-23T00:00+00:00,5925,13.9,2.4,8.2,67.0
2015-12-24T00:00+00:00,5925,12.5,4.0,8.3,83.0
2015-12-25T00:00+00:00,5925,5.2,2.1,3.7,92.0
2015-12-26T00:00+00:00,5925,10.5,0.7,5.6,82.0
2015-12-27T00:00+00:00,5925,5.1,-0.7,2.2,89.0
2015-12-28T00:00+00:00,5925,7.4,-1.0,3.2,83.0
2015-12-29T00:00+00:00,5925,6.9,1.3,4.1,89.0
2015-12-30T00:00+00:00,5925,3.7,0.5,2.1,66.0
2015-12-31T00:00+00:00,5925,0.7,-4.2,-1.8,74.0
2016-01-01T00:00+00:00,5925,2.0,-3.4,-0.7,85.0
2016-01-02T00:00+00:00,5925,2.9,-3.3,-0.2,88.0
2016-01-03T00:00+00:00,5925,-3.0,-5.4,-4.2,72.0
2016-01-04T00:00+00:00,5925,-4.1,-6.8,-5.5,83.0
2016-01-05T00:00+00:00,5925,-5.2,-6.7,-6.0,87.0
2016-01-06T00:00+00:00,5925,-0.9,-5.4,-3.2,92.0
2016-01-07T00:00+00:00,5925,2.6,-2.0,0.3,84.0
2016-01-08T00:00+00:00,5925,9.9,-0.3,4.8,70.0
2016-01-09T00:00+00:00,5925,6.6,0.0,3.3,96.0
2016-01-10T00:00+00:00,5925,4.5,1.7,3.1,93.0
2016-01-11T00:00+00:00,5925,8.9,1.4,5.2,86.0
2016-01-12T00:00+00:00,5925,10.0,6.7,8.4,63.0
2016-01-13T00:00+00:00,5925,8.1,5.4,6.8,66.0
2016-01-14T00:00+00:00,5925,7.8,4.0,5.9,58.0
2016-01-15T00:00+00:00,5925,6.1,2.6,4.4,63.0
2016-01-16T00:00+00:00,5925,2.8,1.4,2.1,66.0
2016-01-17T00:00+00:00,5925,1.6,-1.7,-0.1,61.0
2016-01-18T00:00+00:00,5925,0.0,-3.3,-1.7,58.0
2016-01-19T00:00+00:00,5925,-1.4,-5.1,-3.3,69.0
2016-01-20T00:00+00:00,5925,1.3,-4.5,-1.6,61.0
2016-01-21T00:00+00:00,5925,1.3,-1.9,-0.3,62.0
2016-01-22T00:00+00:00,5925,-0.9,-7.0,-4.0,68.0
2016-01-23T00:00+00:00,5925,-2.3,-6.0,-4.2,85.0
2016-01-24T00:00+00:00,5925,7.2,-2.3,2.5,68.0
2016-01-25T00:00+00:00,5925,9.2,3.2,6.2,82.0
2016-01-26T00:00+00:00,5925,13.7,8.8,11.3,61.0
2016-01-27T00:00+00:00,5925,16.3,0.0,8.2,65.0
2016-01-28T00:00+00:00,5925,16.6,7.8,12.2,61.0
2016-01-29T00:00+00:00,5925,11.0,6.2,8.6,76.0
2016-01-30T00:00+00:00,5925,9.2,2.8,6.0,91.0
2016-01-31T00:00+00:00,5925,10.5,1.6,6.1,70.0
2016-02-01T00:00+00:00,5925,14.7,5.5,10.1,76.0
2016-02-02T00:00+00:00,5925,14.5,10.7,12.6,66.0
2016-02-03T00:00+00:00,5925,12.4,3.6,8.0,75.0
2016-02-04T00:00+00:00,5925,7.2,3.5,5.4,64.0
2016-02-05T00:00+00:00,5925,7.3,3.5,5.4,63.0
2016-02-06T00:00+00:00,5925,10.1,2.6,6.4,70.0
2016-02-07T00:00+00:00,5925,14.8,4.0,9.4,62.0
2016-02-08T00:00+00:00,5925,12.7,9.0,10.9,65.0
2016-02-09T00:00+00:00,5925,13.9,8.6,11.3,65.0
2016-02-10T00:00+00:00,5925,12.4,4.0,8.2,73.0
2016-02-11T00:00+00:00,5925,7.2,4.1,5.7,63.0
2016-02-12T00:00+00:00,5925,6.8,1.7,4.3,74.0
2016-02-13T00:00+00:00,5925,8.1,3.2,5.7,71.0
2016-02-14T00:00+00:00,5925,9.3,2.0,5.7,87.0
2016-02-15T00:00+00:00,5925,9.0,6.8,7.9,71.0
2016-02-16T00:00+00:00,5925,8.6,5.1,6.9,66.0
2016-02-17T00:00+00:00,5925,5.8,3.3,4.6,84.0
2016-02-18T00:00+00:00,5925,6.0,4.7,5.4,88.0
2016-02-19T00:00+00:00,5925,7.5,3.2,5.4,78.0
2016-02-20T00:00+00:00,5925,10.4,4.5,7.5,49.0
2016-02-21T00:00+00:00,5925,14.6,6.2,10.4,73.0
2016-02-22T00:00+00:00,5925,20.0,14.3,17.2,39.0
2016-02-23T00:00+00:00,5925,17.1,12.2,14.7,49.0
2016-02-24T00:00+00:00,5925,12.2,3.2,7.7,54.0
2016-02-25T00:00+00:00,5925,6.8,2.4,4.6,64.0
2016-02-26T00:00+00:00,5925,6.1,2.0,4.1,48.0
2016-02-27T00:00+00:00,5925,8.3,0.7,4.5,57.0
2016-02-28T00:00+00:00,5925,10.8,5.0,7.9,72.0
2016-02-29T00:00+00:00,5925,9.2,6.9,8.1,86.0
2016-03-01T00:00+00:00,5925,8.9,2.7,5.8,70.0
2016-03-02T00:00+00:00,5925,9.6,3.0,6.3,67.0
2016-03-03T00:00+00:00,5925,8.3,4.5,6.4,77.0
2016-03-04T00:00+00:00,5925,9.2,2.8,6.0,61.0
2016-03-05T00:00+00:00,5925,14.5,2.7,8.6,57.0
2016-03-06T00:00+00:00,5925,11.7,6.3,9.0,50.0
2016-03-07T00:00+00:00,5925,8.2,3.6,5.9,73.0
2016-03-08T00:00+00:00,5925,6.7,2.4,4.6,74.0
2016-03-09T00:00+00:00,5925,6.5,1.8,4.2,69.0
2016-03-10T00:00+00:00,5925,9.8,2.6,6.2,72.0
2016-03-11T00:00+00:00,5925,8.2,6.3,7.3,72.0
2016-03-12T00:00+00:00,5925,8.3,5.4,6.9,67.0
2016-03-13T00:00+00:00,5925,7.3,5.1,6.2,72.0
2016-03-14T00:00+00:00,5925,9.8,2.3,6.1,54.0
2016-03-15T00:00+00:00,5925,7.5,2.1,4.8,71.0
2016-03-16T00:00+00:00,5925,7.8,1.4,4.6,72.0
2016-03-17T00:00+00:00,5925,12.4,2.0,7.2,59.0
2016-03-18T00:00+00:00,5925,14.8,4.0,9.4,52.0
2016-03-19T00:00+00:00,5925,12.4,4.0,8.2,64.0
2016-03-20T00:00+00:00,5925,13.3,7.1,10.2,57.0
2016-03-21T00:00+00:00,5925,12.6,6.1,9.4,51.0
2016-03-22T00:00+00:00,5925,10.3,7.2,8.8,58.0
2016-03-23T00:00+00:00,5925,11.3,5.4,8.4,52.0
2016-03-24T00:00+00:00,5925,10.2,4.4,7.3,56.0
2016-03-25T00:00+00:00,5925,12.2,6.4,9.3,53.0
2016-03-26T00:00+00:00,5925,9.6,6.6,8.1,72.0
2016-03-27T00:00+00:00,5925,15.8,3.8,9.8,56.0
2016-03-28T00:00+00:00,5925,16.5,6.0,11.3,57.0
2016-03-29T00:00+00:00,5925,17.2,8.7,13.0,49.0
2016-03-30T00:00+00:00,5925,17.0,10.8,13.9,58.0
2016-03-31T00:00+00:00,5925,23.8,10.2,17.0,47.0
2016-04-01T00:00+00:00,5925,21.0,8.5,14.8,61.0
2016-04-02T00:00+00:00,5925,15.7,4.3,10.0,48.0
2016-04-03T00:00+00:00,5925,21.4,8.9,15.2,42.0
2016-04-04T00:00+00:00,5925,23.1,11.0,17.1,45.0
2016-04-05T00:00+00:00,5925,24.2,12.1,18.2,47.0
2016-04-06T00:00+00:00,5925,22.2,15.1,18.7,54.0
2016-04-07T00:00+00:00,5925,18.3,13.3,15.8,54.0
2016-04-08T00:00+00:00,5925,15.7,9.2,12.5,77.0
2016-04-09T00:00+00:00,5925,9.6,8.2,8.9,75.0
2016-04-10T00:00+00:00,5925,13.0,8.3,10.7,64.0
2016-04-11T00:00+00:00,5925,13.3,7.1,10.2,69.0
2016-04-12T00:00+00:00,5925,17.2,10.2,13.7,65.0
2016-04-13T00:00+00:00,5925,20.7,7.8,14.3,65.0
2016-04-14T00:00+00:00,5925,18.4,11.4,14.9,63.0
2016-04-15T00:00+00:00,5925,19.2,7.5,13.4,55.0
2016-04-16T00:00+00:00,5925,23.5,10.7,17.1,48.0
2016-04-17T00:00+00:00,5925,22.6,11.2,16.9,58.0
2016-04-18T00:00+00:00,5925,15.8,9.9,12.9,72.0
2016-04-19T00:00+00:00,5925,17.2,9.3,13.3,44.0
2016-04-20T00:00+00:00,5925,16.1,8.8,12.5,37.0
2016-04-21T00:00+00:00,5925,18.7,5.9,12.3,44.0
2016-04-22T00:00+00:00,5925,21.2,9.6,15.4,38.0
2016-04-23T00:00+00:00,5925,17.5,10.3,13.9,38.0
2016-04-24T00:00+00:00,5925,16.1,4.8,10.5,45.0
2016-04-25T00:00+00:00,5925,9.9,4.4,7.2,57.0
2016-04-26T00:00+00:00,5925,17.0,2.8,9.9,36.0
2016-04-27T00:00+00:00,5925,14.8,5.3,10.1,68.0
2016-04-28T00:00+00:00,5925,11.2,3.5,7.4,52.0
2016-04-29T00:00+00:00,5925,15.7,3.0,9.4,46.0
2016-04-30T00:00+00:00,5925,20.5,5.5,13.0,41.0
2016-05-01T00:00+00:00,5925,17.9,8.9,13.4,56.0
2016-05-02T00:00+00:00,5925,19.1,11.8,15.5,62.0
2016-05-03T00:00+00:00,5925,17.4,12.3,14.9,59.0
2016-05-04T00:00+00:00,5925,15.1,8.9,12.0,79.0
2016-05-05T00:00+00:00,5925,18.0,8.9,13.5,69.0
2016-05-06T00:00+00:00,5925,23.1,10.9,17.0,44.0
2016-05-07T00:00+00:00,5925,23.4,10.9,17.2,39.0
2016-05-08T00:00+00:00,5925,22.5,12.3,17.4,47.0
2016-05-09T00:00+00:00,5925,23.7,12.0,17.9,47.0
2016-05-10T00:00+00:00,5925,20.8,12.3,16.6,67.0
2016-05-11T00:00+00:00,5925,20.3,12.6,16.5,70.0
2016-05-12T00:00+00:00,5925,17.7,13.4,15.6,93.0
2016-05-13T00:00+00:00,5925,17.4,12.4,14.9,74.0
2016-05-14T00:00+00:00,5925,21.7,14.2,18.0,56.0
2016-05-15T00:00+00:00,5925,16.3,10.3,13.3,43.0
2016-05-16T00:00+00:00,5925,14.2,8.2,11.2,61.0
2016-05-17T00:00+00:00,5925,16.1,8.2,12.2,50.0
2016-05-18T00:00+00:00,5925,19.2,11.3,15.3,45.0
2016-05-19T00:00+00:00,5925,20.8,11.1,16.0,58.0
2016-05-20T00:00+00:00,5925,20.6,12.1,16.4,64.0
2016-05-21T00:00+00:00,5925,24.4,14.9,19.7,40.0
2016-05-22T00:00+00:00,5925,27.8,14.6,21.2,43.0
2016-05-23T00:00+00:00,5925,28.2,15.7,22.0,50.0
2016-05-24T00:00+00:00,5925,18.6,10.0,14.3,73.0
2016-05-25T00:00+00:00,5925,21.7,13.1,17.4,67.0
2016-05-26T00:00+00:00,5925,24.9,14.7,19.8,56.0
2016-05-27T00:00+00:00,5925,26.7,15.2,21.0,61.0
2016-05-28T00:00+00:00,5925,29.7,17.5,23.6,52.0
2016-05-29T00:00+00:00,5925,29.4,18.3,23.9,56.0
2016-05-30T00:00+00:00,5925,26.9,17.4,22.2,64.0
2016-05-31T00:00+00:00,5925,22.7,17.0,19.9,68.0
2016-06-01T00:00+00:00,5925,23.9,16.1,20.0,60.0
2016-06-02T00:00+00:00,5925,23.1,15.3,19.2,71.0
2016-06-03T00:00+00:00,5925,23.5,16.2,19.9,65.0
2016-06-04T00:00+00:00,5925,25.6,16.8,21.2,55.0
2016-06-05T00:00+00:00,5925,25.3,18.1,21.7,63.0
2016-06-06T00:00+00:00,5925,25.2,17.0,21.1,54.0
2016-06-07T00:00+00:00,5925,23.6,16.2,19.9,33.0
2016-06-08T00:00+00:00,5925,25.3,13.4,19.4,35.0
2016-06-09T00:00+00:00,5925,24.3,17.9,21.1,53.0
2016-06-10T00:00+00:00,5925,25.8,16.0,20.9,47.0
2016-06-11T00:00+00:00,5925,23.9,16.2,20.1,55.0
2016-06-12T00:00+00:00,5925,21.7,15.4,18.6,70.0
2016-06-13T00:00+00:00,5925,24.1,16.9,20.5,57.0
2016-06-14T00:00+00:00,5925,24.0,16.7,20.4,50.0
2016-06-15T00:00+00:00,5925,23.3,14.9,19.1,68.0
2016-06-16T00:00+00:00,5925,26.8,15.2,21.0,62.0
2016-06-17T00:00+00:00,5925,25.1,17.8,21.5,53.0
2016-06-18T00:00+00:00,5925,25.6,16.4,21.0,52.0
2016-06-19T00:00+00:00,5925,25.7,16.2,21.0,57.0
2016-06-20T00:00+00:00,5925,21.3,16.1,18.7,83.0
2016-06-21T00:00+00:00,5925,28.2,14.6,21.4,52.0
2016-06-22T00:00+00:00,5925,28.9,17.4,23.2,52.0
2016-06-23T00:00+00:00,5925,32.1,19.9,26.0,43.0
2016-06-24T00:00+00:00,5925,34.6,21.9,28.3,50.0
2016-06-25T00:00+00:00,5925,34.4,24.4,29.4,50.0
2016-06-26T00:00+00:00,5925,31.2,18.6,24.9,65.0
2016-06-27T00:00+00:00,5925,22.8,16.3,19.6,74.0
2016-06-28T00:00+00:00,5925,27.0,16.2,21.6,44.0
2016-06-29T00:00+00:00,5925,31.3,16.9,24.1,42.0
2016-06-30T00:00+00:00,5925,31.3,20.7,26.0,52.0
2016-07-01T00:00+00:00,5925,31.7,19.9,25.8,48.0
2016-07-02T00:00+00:00,5925,32.4,19.9,26.2,52.0
2016-07-03T00:00+00:00,5925,24.7,16.0,20.4,61.0
2016-07-04T00:00+00:00,5925,24.9,16.4,20.7,44.0
2016-07-05T00:00+00:00,5925,31.3,17.8,24.6,45.0
2016-07-06T00:00+00:00,5925,27.6,20.5,24.1,39.0
2016-07-07T00:00+00:00,5925,25.7,16.8,21.3,38.0
2016-07-08T00:00+00:00,5925,30.9,16.3,23.6,41.0
2016-07-09T00:00+00:00,5925,28.1,20.1,24.1,54.0
2016-07-10T00:00+00:00,5925,32.4,19.4,25.9,42.0
2016-07-11T00:00+00:00,5925,34.6,22.6,28.6,47.0
2016-07-12T00:00+00:00,5925,30.3,21.3,25.8,69.0
2016-07-13T00:00+00:00,5925,23.7,19.1,21.4,75.0
2016-07-14T00:00+00:00,5925,20.3,13.3,16.8,71.0
2016-07-15T00:00+00:00,5925,20.9,13.8,17.4,56.0
2016-07-16T00:00+00:00,5925,19.3,15.4,17.4,58.0
2016-07-17T00:00+00:00,5925,22.7,14.7,18.7,68.0
2016-07-18T00:00+00:00,5925,28.0,19.0,23.5,55.0
2016-07-19T00:00+00:00,5925,28.9,18.6,23.8,48.0
2016-07-20T00:00+00:00,5925,27.9,19.5,23.7,49.0
2016-07-21T00:00+00:00,5925,31.3,18.9,25.1,49.0
2016-07-22T00:00+00:00,5925,29.6,20.4,25.0,58.0
2016-07-23T00:00+00:00,5925,30.7,20.9,25.8,60.0
2016-07-24T00:00+00:00,5925,29.9,20.8,25.4,59.0
2016-07-25T00:00+00:00,5925,29.3,21.2,25.3,57.0
2016-07-26T00:00+00:00,5925,29.9,22.4,26.2,54.0
2016-07-27T00:00+00:00,5925,28.9,22.0,25.5,58.0
2016-07-28T00:00+00:00,5925,27.5,19.9,23.7,63.0
2016-07-29T00:00+00:00,5925,29.5,21.0,25.3,51.0
2016-07-30T00:00+00:00,5925,32.9,19.8,26.4,44.0
2016-07-31T00:00+00:00,5925,34.7,20.5,27.6,60.0
2016-08-01T00:00+00:00,5925,24.6,19.5,22.1,52.0
2016-08-02T00:00+00:00,5925,28.0,18.0,23.0,40.0
2016-08-03T00:00+00:00,5925,29.9,18.8,24.4,55.0
2016-08-04T00:00+00:00,5925,32.2,20.2,26.2,52.0
2016-08-05T00:00+00:00,5925,29.5,18.0,23.8,72.0
2016-08-06T00:00+00:00,5925,23.5,16.5,20.0,65.0
2016-08-07T00:00+00:00,5925,26.5,17.5,22.0,49.0
2016-08-08T00:00+00:00,5925,30.2,16.8,23.5,42.0
2016-08-09T00:00+00:00,5925,27.9,18.0,23.0,65.0
2016-08-10T00:00+00:00,5925,18.8,14.2,16.5,81.0
2016-08-11T00:00+00:00,5925,20.1,12.4,16.3,51.0
2016-08-12T00:00+00:00,5925,19.1,12.4,15.8,64.0
2016-08-13T00:00+00:00,5925,25.6,16.6,21.1,64.0
2016-08-14T00:00+00:00,5925,30.5,16.6,23.6,51.0
2016-08-15T00:00+00:00,5925,27.4,19.4,23.4,52.0
2016-08-16T00:00+00:00,5925,26.0,17.1,21.6,56.0
2016-08-17T00:00+00:00,5925,24.8,16.8,20.8,48.0
2016-08-18T00:00+00:00,5925,26.5,15.3,20.9,53.0
2016-08-19T00:00+00:00,5925,28.0,17.0,22.5,57.0
2016-08-20T00:00+00:00,5925,29.7,16.9,23.3,65.0
2016-08-21T00:00+00:00,5925,26.2,16.6,21.4,74.0
2016-08-22T00:00+00:00,5925,22.1,16.3,19.2,60.0
2016-08-23T00:00+00:00,5925,27.2,16.5,21.9,48.0
2016-08-24T00:00+00:00,5925,26.7,18.5,22.6,53.0
2016-08-25T00:00+00:00,5925,27.0,16.2,21.6,53.0
2016-08-26T00:00+00:00,5925,28.6,17.5,23.1,45.0
2016-08-27T00:00+00:00,5925,31.3,17.3,24.3,52.0
2016-08-28T00:00+00:00,5925,32.9,19.2,26.1,52.0
2016-08-29T00:00+00:00,5925,28.1,20.6,24.4,62.0
2016-08-30T00:00+00:00,5925,26.2,19.9,23.1,48.0
2016-08-31T00:00+00:00,5925,25.6,14.8,20.2,41.0
